id,season,team1,team2,result,target,team2_score,balls_30,team2_30_rn,team2_30_wk,team2_30_ach,balls_60,team2_60_rn,team2_60_wk,team2_60_ach,balls_90,team2_90_rn,team2_90_wk,team2_90_ach,dl_applied,winner,win_by_runs,win_by_wickets,team2_win
7912,2018,Delhi Daredevils,Royal Challengers Bangalore,normal,,,90,,,,60,,,,30,,,,0,Royal Challengers Bangalore,0,6,
7913,2018,Chennai Super Kings,Sunrisers Hyderabad,normal,,,90,,,,60,,,,30,,,,0,Chennai Super Kings,4,0,
7914,2018,Mumbai Indians,Rajasthan Royals,normal,,,90,,,,60,,,,30,,,,0,Rajasthan Royals,0,3,
7915,2018,Kings XI Punjab,Delhi Daredevils,normal,,,90,,,,60,,,,30,,,,0,Kings XI Punjab,4,0,
7916,2018,Sunrisers Hyderabad,Mumbai Indians,normal,,,90,,,,60,,,,30,,,,0,Sunrisers Hyderabad,31,0,
7917,2018,Royal Challengers Bangalore,Chennai Super Kings,normal,,,90,,,,60,,,,30,,,,0,Chennai Super Kings,0,5,
7918,2018,Sunrisers Hyderabad,Kings XI Punjab,normal,,,90,,,,60,,,,30,,,,0,Sunrisers Hyderabad,13,0,
7919,2018,Delhi Daredevils,Kolkata Knight Riders,normal,,,90,,,,60,,,,30,,,,0,Delhi Daredevils,55,0,
7920,2018,Chennai Super Kings,Mumbai Indians,normal,,,90,,,,60,,,,30,,,,0,Mumbai Indians,0,8,
7921,2018,Sunrisers Hyderabad,Rajasthan Royals,normal,,,90,,,,60,,,,30,,,,0,Sunrisers Hyderabad,11,0,
7922,2018,Royal Challengers Bangalore,Kolkata Knight Riders,normal,,,90,,,,60,,,,30,,,,0,Kolkata Knight Riders,0,6,
7923,2018,Chennai Super Kings,Delhi Daredevils,normal,,,90,,,,60,,,,30,,,,0,Chennai Super Kings,13,0,
7924,2018,Royal Challengers Bangalore,Mumbai Indians,normal,,,90,,,,60,,,,30,,,,0,Royal Challengers Bangalore,14,0,
7926,2018,Chennai Super Kings,Kolkata Knight Riders,normal,,,90,,,,60,,,,30,,,,0,Kolkata Knight Riders,0,6,
7927,2018,Kings XI Punjab,Mumbai Indians,normal,,,90,,,,60,,,,30,,,,0,Mumbai Indians,0,6,
7928,2018,Royal Challengers Bangalore,Chennai Super Kings,normal,,,90,,,,60,,,,30,,,,0,Chennai Super Kings,0,6,
7929,2018,Delhi Daredevils,Sunrisers Hyderabad,normal,,,90,,,,60,,,,30,,,,0,Sunrisers Hyderabad,0,7,
7930,2018,Mumbai Indians,Kolkata Knight Riders,normal,,,90,,,,60,,,,30,,,,0,Mumbai Indians,13,0,
7931,2018,Rajasthan Royals,Kings XI Punjab,normal,,,90,,,,60,,,,30,,,,0,Kings XI Punjab,0,6,
7932,2018,Sunrisers Hyderabad,Royal Challengers Bangalore,normal,,,90,,,,60,,,,30,,,,0,Sunrisers Hyderabad,5,0,
7933,2018,Rajasthan Royals,Kings XI Punjab,normal,,,90,,,,60,,,,30,,,,0,Rajasthan Royals,15,0,
7934,2018,Mumbai Indians,Kolkata Knight Riders,normal,,,90,,,,60,,,,30,,,,0,Mumbai Indians,102,0,
7935,2018,Delhi Daredevils,Sunrisers Hyderabad,normal,,,90,,,,60,,,,30,,,,0,Sunrisers Hyderabad,0,9,
7936,2018,Chennai Super Kings,Rajasthan Royals,normal,,,90,,,,60,,,,30,,,,0,Rajasthan Royals,0,4,
7937,2018,Kolkata Knight Riders,Kings XI Punjab,normal,,,90,,,,60,,,,30,,,,0,Kolkata Knight Riders,31,0,
7938,2018,Delhi Daredevils,Royal Challengers Bangalore,normal,,,90,,,,60,,,,30,,,,0,Royal Challengers Bangalore,0,5,
7939,2018,Sunrisers Hyderabad,Chennai Super Kings,normal,,,90,,,,60,,,,30,,,,0,Chennai Super Kings,0,8,
7940,2018,Mumbai Indians,Rajasthan Royals,normal,,,90,,,,60,,,,30,,,,0,Rajasthan Royals,0,7,
7941,2018,Kings XI Punjab,Royal Challengers Bangalore,normal,,,90,,,,60,,,,30,,,,0,Royal Challengers Bangalore,0,10,
7942,2018,Rajasthan Royals,Kolkata Knight Riders,normal,,,90,,,,60,,,,30,,,,0,Kolkata Knight Riders,0,6,
7943,2018,Mumbai Indians,Kings XI Punjab,normal,,,90,,,,60,,,,30,,,,0,Mumbai Indians,3,0,
7944,2018,Royal Challengers Bangalore,Sunrisers Hyderabad,normal,,,90,,,,60,,,,30,,,,0,Royal Challengers Bangalore,14,0,
7945,2018,Delhi Daredevils,Chennai Super Kings,normal,,,90,,,,60,,,,30,,,,0,Delhi Daredevils,34,0,
7946,2018,Rajasthan Royals,Royal Challengers Bangalore,normal,,,90,,,,60,,,,30,,,,0,Rajasthan Royals,30,0,
7947,2018,Sunrisers Hyderabad,Kolkata Knight Riders,normal,,,90,,,,60,,,,30,,,,0,Kolkata Knight Riders,0,5,
7948,2018,Delhi Daredevils,Mumbai Indians,normal,,,90,,,,60,,,,30,,,,0,Delhi Daredevils,11,0,
7949,2018,Kings XI Punjab,Chennai Super Kings,normal,,,90,,,,60,,,,30,,,,0,Chennai Super Kings,0,5,
7950,2018,Sunrisers Hyderabad,Chennai Super Kings,normal,,,90,,,,60,,,,30,,,,0,Chennai Super Kings,0,2,
7951,2018,Kolkata Knight Riders,Rajasthan Royals,normal,,,90,,,,60,,,,30,,,,0,Kolkata Knight Riders,25,0,
7952,2018,Sunrisers Hyderabad,Kolkata Knight Riders,normal,,,90,,,,60,,,,30,,,,0,Sunrisers Hyderabad,14,0,
7953,2018,Sunrisers Hyderabad,Chennai Super Kings,normal,,,90,,,,60,,,,30,,,,0,Chennai Super Kings,0,8,
11137,2019,Royal Challengers Bangalore,Chennai Super Kings,normal,,,90,,,,60,,,,30,,,,0,Chennai Super Kings,0,7,
11138,2019,Sunrisers Hyderabad,Kolkata Knight Riders,normal,,,90,,,,60,,,,30,,,,0,Kolkata Knight Riders,0,6,
11139,2019,Delhi Capitals,Mumbai Indians,normal,,,90,,,,60,,,,30,,,,0,Delhi Capitals,37,0,
11140,2019,Kings XI Punjab,Rajasthan Royals,normal,,,90,,,,60,,,,30,,,,0,Kings XI Punjab,14,0,
11141,2019,Delhi Capitals,Chennai Super Kings,normal,,,90,,,,60,,,,30,,,,0,Chennai Super Kings,0,6,
11142,2019,Kolkata Knight Riders,Kings XI Punjab,normal,,,90,,,,60,,,,30,,,,0,Kolkata Knight Riders,28,0,
11143,2019,Mumbai Indians,Royal Challengers Bangalore,normal,,,90,,,,60,,,,30,,,,0,Mumbai Indians,6,0,
11144,2019,Rajasthan Royals,Sunrisers Hyderabad,normal,,,90,,,,60,,,,30,,,,0,Sunrisers Hyderabad,0,5,
11145,2019,Mumbai Indians,Kings XI Punjab,normal,,,90,,,,60,,,,30,,,,0,Kings XI Punjab,0,8,
11146,2019,Kolkata Knight Riders,Delhi Capitals,tie,,,90,,,,60,,,,30,,,,0,Delhi Capitals,0,0,
11147,2019,Sunrisers Hyderabad,Royal Challengers Bangalore,normal,,,90,,,,60,,,,30,,,,0,Sunrisers Hyderabad,118,0,
11148,2019,Chennai Super Kings,Rajasthan Royals,normal,,,90,,,,60,,,,30,,,,0,Chennai Super Kings,8,0,
11149,2019,Kings XI Punjab,Delhi Capitals,normal,,,90,,,,60,,,,30,,,,0,Kings XI Punjab,14,0,
11150,2019,Royal Challengers Bangalore,Rajasthan Royals,normal,,,90,,,,60,,,,30,,,,0,Rajasthan Royals,0,7,
11151,2019,Mumbai Indians,Chennai Super Kings,normal,,,90,,,,60,,,,30,,,,0,Mumbai Indians,37,0,
11152,2019,Delhi Capitals,Sunrisers Hyderabad,normal,,,90,,,,60,,,,30,,,,0,Sunrisers Hyderabad,0,5,
11153,2019,Royal Challengers Bangalore,Kolkata Knight Riders,normal,,,90,,,,60,,,,30,,,,0,Kolkata Knight Riders,0,5,
11309,2019,Chennai Super Kings,Kings XI Punjab,normal,,,90,,,,60,,,,30,,,,0,Chennai Super Kings,22,0,
11310,2019,Mumbai Indians,Sunrisers Hyderabad,normal,,,90,,,,60,,,,30,,,,0,Mumbai Indians,40,0,
11311,2019,Royal Challengers Bangalore,Delhi Capitals,normal,,,90,,,,60,,,,30,,,,0,Delhi Capitals,0,4,
11312,2019,Rajasthan Royals,Kolkata Knight Riders,normal,,,90,,,,60,,,,30,,,,0,Kolkata Knight Riders,0,8,
11313,2019,Sunrisers Hyderabad,Kings XI Punjab,normal,,,90,,,,60,,,,30,,,,0,Kings XI Punjab,0,6,
11314,2019,Kolkata Knight Riders,Chennai Super Kings,normal,,,90,,,,60,,,,30,,,,0,Chennai Super Kings,0,7,
11315,2019,Kings XI Punjab,Mumbai Indians,normal,,,90,,,,60,,,,30,,,,0,Mumbai Indians,0,3,
11316,2019,Rajasthan Royals,Chennai Super Kings,normal,,,90,,,,60,,,,30,,,,0,Chennai Super Kings,0,4,
11317,2019,Kolkata Knight Riders,Delhi Capitals,normal,,,90,,,,60,,,,30,,,,0,Delhi Capitals,0,7,
11318,2019,Mumbai Indians,Rajasthan Royals,normal,,,90,,,,60,,,,30,,,,0,Rajasthan Royals,0,4,
11319,2019,Kings XI Punjab,Royal Challengers Bangalore,normal,,,90,,,,60,,,,30,,,,0,Royal Challengers Bangalore,0,8,
11320,2019,Kolkata Knight Riders,Chennai Super Kings,normal,,,90,,,,60,,,,30,,,,0,Chennai Super Kings,0,5,
11321,2019,Delhi Capitals,Sunrisers Hyderabad,normal,,,90,,,,60,,,,30,,,,0,Delhi Capitals,39,0,
11322,2019,Royal Challengers Bangalore,Mumbai Indians,normal,,,90,,,,60,,,,30,,,,0,Mumbai Indians,0,5,
11323,2019,Kings XI Punjab,Rajasthan Royals,normal,,,90,,,,60,,,,30,,,,0,Kings XI Punjab,12,0,
11324,2019,Chennai Super Kings,Sunrisers Hyderabad,normal,,,90,,,,60,,,,30,,,,0,Sunrisers Hyderabad,0,6,
11325,2019,Mumbai Indians,Delhi Capitals,normal,,,90,,,,60,,,,30,,,,0,Mumbai Indians,40,0,
11326,2019,Royal Challengers Bangalore,Kolkata Knight Riders,normal,,,90,,,,60,,,,30,,,,0,Royal Challengers Bangalore,10,0,
11327,2019,Mumbai Indians,Rajasthan Royals,normal,,,90,,,,60,,,,30,,,,0,Rajasthan Royals,0,5,
11328,2019,Kings XI Punjab,Delhi Capitals,normal,,,90,,,,60,,,,30,,,,0,Delhi Capitals,0,5,
11329,2019,Kolkata Knight Riders,Sunrisers Hyderabad,normal,,,90,,,,60,,,,30,,,,0,Sunrisers Hyderabad,0,9,
11330,2019,Royal Challengers Bangalore,Chennai Super Kings,normal,,,90,,,,60,,,,30,,,,0,Royal Challengers Bangalore,1,0,
11331,2019,Rajasthan Royals,Delhi Capitals,normal,,,90,,,,60,,,,30,,,,0,Delhi Capitals,0,6,
11332,2019,Sunrisers Hyderabad,Chennai Super Kings,normal,,,90,,,,60,,,,30,,,,0,Chennai Super Kings,0,6,
11333,2019,Royal Challengers Bangalore,Kings XI Punjab,normal,,,90,,,,60,,,,30,,,,0,Royal Challengers Bangalore,17,0,
11334,2019,Kolkata Knight Riders,Rajasthan Royals,normal,,,90,,,,60,,,,30,,,,0,Rajasthan Royals,0,3,
11335,2019,Mumbai Indians,Chennai Super Kings,normal,,,90,,,,60,,,,30,,,,0,Mumbai Indians,46,0,
11336,2019,Sunrisers Hyderabad,Rajasthan Royals,normal,,,90,,,,60,,,,30,,,,0,Rajasthan Royals,0,7,
11337,2019,Delhi Capitals,Royal Challengers Bangalore,normal,,,90,,,,60,,,,30,,,,0,Delhi Capitals,16,0,
11338,2019,Kolkata Knight Riders,Mumbai Indians,normal,,,90,,,,60,,,,30,,,,0,Kolkata Knight Riders,34,0,
11339,2019,Sunrisers Hyderabad,Kings XI Punjab,normal,,,90,,,,60,,,,30,,,,0,Sunrisers Hyderabad,45,0,
11340,2019,Royal Challengers Bangalore,Rajasthan Royals,no result,,,90,,,,60,,,,30,,,,0,,0,0,
11341,2019,Chennai Super Kings,Delhi Capitals,normal,,,90,,,,60,,,,30,,,,0,Chennai Super Kings,80,0,
11342,2019,Mumbai Indians,Sunrisers Hyderabad,tie,,,90,,,,60,,,,30,,,,0,Mumbai Indians,0,0,
11343,2019,Kings XI Punjab,Kolkata Knight Riders,normal,,,90,,,,60,,,,30,,,,0,Kolkata Knight Riders,0,7,
11344,2019,Rajasthan Royals,Delhi Capitals,normal,,,90,,,,60,,,,30,,,,0,Delhi Capitals,0,5,
11345,2019,Sunrisers Hyderabad,Royal Challengers Bangalore,normal,,,90,,,,60,,,,30,,,,0,Royal Challengers Bangalore,0,4,
11346,2019,Chennai Super Kings,Kings XI Punjab,normal,,,90,,,,60,,,,30,,,,0,Kings XI Punjab,0,6,
11347,2019,Kolkata Knight Riders,Mumbai Indians,normal,,,90,,,,60,,,,30,,,,0,Mumbai Indians,0,9,
11412,2019,Chennai Super Kings,Mumbai Indians,normal,,,90,,,,60,,,,30,,,,0,Mumbai Indians,0,6,
11413,2019,Sunrisers Hyderabad,Delhi Capitals,normal,,,90,,,,60,,,,30,,,,0,Delhi Capitals,0,2,
11414,2019,Delhi Capitals,Chennai Super Kings,normal,,,90,,,,60,,,,30,,,,0,Chennai Super Kings,0,6,
11415,2019,Mumbai Indians,Chennai Super Kings,normal,,,90,,,,60,,,,30,,,,0,Mumbai Indians,1,0,
